"SBO SIN RECUPERACIÓN DE SISTEMAS"
"TIME","PPS","QCORE","MSTPS","TGPS","MWCR","XWCOR","WSTEAM","MWLP","TWLP","WJETO","WCORI","WWRC","WCRD","MH2GEN(2)","MH2GEN(3)","MH2GEN(4)","MH2GEN(5)","WWRV","WGRV","WWSV","WGSV","WWBRK","WGBRK","WWLOCA","WGLOC","WFW","WGINST","WSCS","MWCRD",
" SECONDS","PA","W","KG","K","KG","M","KG/S","KG","K","KG/S","KG/S","KG/S","KG/S","KG","KG","KG","KG","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG",
 1.8367034E+05, 1.0121708E+05, 1.0851528E+07, 3.2547520E+01, 1.1425087E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308071E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5608463E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.0605875E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8373034E+05, 1.0121778E+05, 1.0850415E+07, 3.2566419E+01, 1.1425073E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308103E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5608899E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-9.3469472E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8379034E+05, 1.0122174E+05, 1.0849302E+07, 3.2602195E+01, 1.1423601E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306482E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5609334E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-6.5621571E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8385034E+05, 1.0121746E+05, 1.0848189E+07, 3.2603003E+01, 1.1426387E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308410E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5609770E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.2732883E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8391034E+05, 1.0122670E+05, 1.0847078E+07, 3.2637332E+01, 1.1425070E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306384E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5610206E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-7.1697986E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8397034E+05, 1.0122648E+05, 1.0845966E+07, 3.2660163E+01, 1.1425294E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306367E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5610642E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-7.2107165E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8403034E+05, 1.0121954E+05, 1.0844855E+07, 3.2675015E+01, 1.1426746E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308637E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5611078E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.7584621E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8409034E+05, 1.0121915E+05, 1.0843745E+07, 3.2706920E+01, 1.1425370E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306472E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5611515E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-6.6661681E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8415034E+05, 1.0121848E+05, 1.0842635E+07, 3.2719206E+01, 1.1427383E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308681E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5611952E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 5.4140026E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8421034E+05, 1.0121874E+05, 1.0841525E+07, 3.2742379E+01, 1.1427463E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308678E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5612389E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 5.3812638E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8427034E+05, 1.0121882E+05, 1.0840416E+07, 3.2765043E+01, 1.1427542E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308636E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5612826E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6126811E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8433034E+05, 1.0121744E+05, 1.0839307E+07, 3.2792201E+01, 1.1426935E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306364E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5613264E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-7.3250613E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8439034E+05, 1.0121805E+05, 1.0838198E+07, 3.2836456E+01, 1.1426183E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306352E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5613701E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-7.0724910E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8445034E+05, 1.0117876E+05, 1.0837091E+07, 3.2764905E+01, 1.1443671E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308416E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5614139E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-5.6551144E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8451034E+05, 1.0118246E+05, 1.0835983E+07, 3.2733822E+01, 1.1442784E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308522E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5614577E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.1008845E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8457034E+05, 1.0118177E+05, 1.0834876E+07, 3.2696375E+01, 1.1442829E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308500E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5615016E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.2078153E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8463034E+05, 1.0118143E+05, 1.0833769E+07, 3.2658988E+01, 1.1442935E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308490E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5615455E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 9.4736294E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8469034E+05, 1.0118128E+05, 1.0832663E+07, 3.2621692E+01, 1.1443006E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308485E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5615893E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 7.7146738E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8475034E+05, 1.0118121E+05, 1.0831557E+07, 3.2584433E+01, 1.1443052E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5616332E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.8023044E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8481034E+05, 1.0118119E+05, 1.0830452E+07, 3.2547175E+01, 1.1443088E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5616772E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4957002E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8487034E+05, 1.0118118E+05, 1.0829347E+07, 3.2509900E+01, 1.1443123E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308482E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5617211E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4109111E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8493034E+05, 1.0118118E+05, 1.0828243E+07, 3.2472601E+01, 1.1443159E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308482E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5617651E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.3863005E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8499034E+05, 1.0118118E+05, 1.0827139E+07, 3.2435277E+01, 1.1443195E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308482E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5618091E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.3793408E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8505034E+05, 1.0118119E+05, 1.0826035E+07, 3.2397927E+01, 1.1443231E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5618531E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.3794280E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8511034E+05, 1.0118119E+05, 1.0824932E+07, 3.2360551E+01, 1.1443267E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5618972E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.3833511E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8517034E+05, 1.0118119E+05, 1.0823829E+07, 3.2323148E+01, 1.1443303E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5619412E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.3897119E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8523034E+05, 1.0118120E+05, 1.0822727E+07, 3.2285718E+01, 1.1443339E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5619853E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.3975244E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8529034E+05, 1.0118120E+05, 1.0821625E+07, 3.2248261E+01, 1.1443375E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5620294E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4061559E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8535034E+05, 1.0118121E+05, 1.0820524E+07, 3.2210778E+01, 1.1443412E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5620736E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4152313E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8541034E+05, 1.0118121E+05, 1.0819423E+07, 3.2173267E+01, 1.1443448E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5621177E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4245359E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8547034E+05, 1.0118121E+05, 1.0818322E+07, 3.2135730E+01, 1.1443485E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5621619E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4339463E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8553034E+05, 1.0118122E+05, 1.0817222E+07, 3.2098166E+01, 1.1443522E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308483E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5622061E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4433889E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8559034E+05, 1.0118122E+05, 1.0816122E+07, 3.2060575E+01, 1.1443559E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5622504E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4528210E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8565034E+05, 1.0118123E+05, 1.0815023E+07, 3.2022956E+01, 1.1443596E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5622946E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4622195E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8571034E+05, 1.0118123E+05, 1.0813924E+07, 3.1985311E+01, 1.1443633E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5623389E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4715744E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8577034E+05, 1.0118123E+05, 1.0812826E+07, 3.1947639E+01, 1.1443670E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5623832E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4808858E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8583034E+05, 1.0118124E+05, 1.0811728E+07, 3.1909940E+01, 1.1443708E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5624275E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4901610E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8589034E+05, 1.0118124E+05, 1.0810630E+07, 3.1872213E+01, 1.1443745E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5624718E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4994127E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8595034E+05, 1.0118125E+05, 1.0809533E+07, 3.1834460E+01, 1.1443783E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308484E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5625162E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.5086575E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8601034E+05, 1.0118122E+05, 1.0808436E+07, 3.1796677E+01, 1.1443818E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308487E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5625606E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5328286E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8607034E+05, 1.0118122E+05, 1.0807340E+07, 3.1758869E+01, 1.1443856E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308487E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5626050E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5321786E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8613034E+05, 1.0118123E+05, 1.0806244E+07, 3.1721033E+01, 1.1443894E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308487E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5626495E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5324724E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8619034E+05, 1.0118123E+05, 1.0805149E+07, 3.1683168E+01, 1.1443932E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308487E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5626939E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5323540E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8625034E+05, 1.0118123E+05, 1.0804054E+07, 3.1645277E+01, 1.1443970E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308487E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5627384E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5326806E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.8631034E+05, 1.0118124E+05, 1.0802959E+07, 3.1607360E+01, 1.1444008E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7308487E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 3.5627829E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5329675E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
